Riding	Poll	R	FPTP	MMP	Rejected	Unmarked	Declined	Voter turnout	Number of names	Location of voting place	EDPOLL_KEY	Poll Number padded	MMP PCT
64	168		58	40	1	5	0	104	351	Sawmill Creek Community Centre	64-168	168	38.4615384615
64	169s		30	8	0	4	0	42	54	Bridlewood Retirement Home	#VALUE!	#VALUE!	19.0476190476
64	170		130	61	0	2	0	193	406	Sawmill Creek Community Centre	64-170	170	31.6062176166
64	171		124	62	2	0	3	191	327	Sawmill Creek Community Centre	64-171	171	32.4607329843
64	172		61	61	0	0	0	122	275	Sawmill Creek Community Centre	64-172	172	50
64	173		130	58	7	1	3	199	361	École Gabrielle-Roy	64-173	173	29.1457286432
64	174		113	61	0	2	0	176	412	École Gabrielle-Roy	64-174	174	34.6590909091
64	175		128	49	0	5	0	182	403	St. Bernard Catholic School	64-175	175	26.9230769231
64	176		116	69	2	0	0	187	385	Tudor Hall	64-176	176	36.8983957219
64	177		79	43	2	1	0	125	305	Hunt Club Riverside Community Centre	64-177	177	34.4
64	178		160	73	0	3	0	236	478	Hunt Club Riverside Community Centre	64-178	178	30.9322033898
64	179		58	33	0	2	0	93	225	Hunt Club Riverside Community Centre	64-179	179	35.4838709677
64	180		61	48	1	7	0	117	304	Hunt Club Riverside Community Centre	64-180	180	41.0256410256
64	181		59	48	0	5	0	112	399	Hunt Club Riverside Community Centre	64-181	181	42.8571428571
64	182A		104	67	2	2	0	175	409	Days Inn Ottawa Airport	#VALUE!	#VALUE!	38.2857142857
64	183		112	70	1	1	0	184	454	Hunt Club Riverside Community Centre	64-183	183	38.0434782609
64	184		129	68	1	6	0	204	425	Days Inn Ottawa Airport	64-184	184	33.3333333333
64	185		76	44	0	2	1	123	359	Church of Perfect Liberty	64-185	185	35.7723577236
64	186B		120	62	1	0	0	183	374	Church of Perfect Liberty	#VALUE!	#VALUE!	33.8797814208
64	187		119	45	0	6	0	170	355	Church of Perfect Liberty	64-187	187	26.4705882353
64	188		62	44	0	4	0	110	324	Sawmill Creek Community Centre	64-188	188	40
64	189		168	70	0	1	0	239	396	École Gabrielle-Roy	64-189	189	29.2887029289
64	190		123	45	0	4	0	172	411	École Gabrielle-Roy	64-190	190	26.1627906977
64	191		95	42	1	4	0	142	374	École Gabrielle-Roy	64-191	191	29.5774647887
64	192A		87	42	0	2	0	131	386	École Gabrielle-Roy	#VALUE!	#VALUE!	32.0610687023
64	193A		92	58	2	0	0	152	377	École Gabrielle-Roy	#VALUE!	#VALUE!	38.1578947368
64	194A		102	78	0	6	0	186	349	Tudor Hall	#VALUE!	#VALUE!	41.935483871
64	194B		124	51	1	2	0	178	333	Tudor Hall	#VALUE!	#VALUE!	28.6516853933
64	195		152	80	0	1	2	235	438	Tudor Hall	64-195	195	34.0425531915
64	196A		117	50	1	5	0	173	341	Tudor Hall	#VALUE!	#VALUE!	28.901734104
64	196B		133	64	1	3	0	201	345	Tudor Hall	#VALUE!	#VALUE!	31.8407960199
64	198		135	81	1	8	0	225	440	Days Inn Ottawa Airport	64-198	198	36
64	199B		129	57	1	6	0	193	366	École Gabrielle-Roy	#VALUE!	#VALUE!	29.5336787565
64	200		57	37	2	0	0	96	236	Elizabeth Park Public School	64-200	200	38.5416666667
64	201		43	49	0	0	0	92	254	Elizabeth Park Public School	64-201	201	53.2608695652
64	202		43	15	0	0	1	59	135	Elizabeth Park Public School	64-202	202	25.4237288136
64	400		147	37	2	4	0	190	272	Riviera Club Recreation Centre	64-400	400	19.4736842105
64	401		170	40	0	6	0	216	298	Riviera Club Recreation Centre	64-401	401	18.5185185185
64	402		69	61	4	3	0	137	277	Riverside Manor Apartments	64-402	402	44.5255474453
64	403		106	79	1	6	3	195	383	Riverbreeze Apartments	64-403	403	40.5128205128
64	404		101	71	1	6	0	179	321	Riverwood Apartments	64-404	404	39.6648044693
64	405		160	37	0	5	1	203	312	Riviera Club Recreation Centre	64-405	405	18.2266009852
64	406		64	54	1	2	0	121	207	Alta Vista Towers Apartments	64-406	406	44.6280991736
64	407		43	27	0	5	1	76	192	Alta Vista Towers Apartments	64-407	407	35.5263157895
64	408		33	29	0	4	0	66	193	Alta Vista Towers Apartments	64-408	408	43.9393939394
64	409		89	53	1	3	1	147	280	Castleview Apartments	64-409	409	36.0544217687
64	410		40	29	1	0	0	70	135	Riverside Towers	64-410	410	41.4285714286
64	411		30	46	3	1	0	80	147	Riverside Towers	64-411	411	57.5
64	412		21	31	0	0	0	52	103	Russell Smyth Heights	64-412	412	59.6153846154
64	414		76	22	2	16	0	116	185	Russell Manor Apartments	64-414	414	18.9655172414
64	415		56	30	0	0	1	87	208	Russell Gate A Apartments	64-415	415	34.4827586207
64	416		57	39	1	1	0	98	272	Russell Gate B Apartments	64-416	416	39.7959183673
64	417		30	23	5	2	0	60	108	Jardins Russell Gardens Apartments	64-417	417	38.3333333333
64	418		52	31	0	4	0	87	208	Jardins Russell Gardens Apartments	64-418	418	35.632183908
64	419		63	38	1	3	0	105	160	Avalon Park 2450	64-419	419	36.1904761905
64	420		75	32	1	7	0	115	171	Avalon Park 2460	64-420	420	27.8260869565
64	421		60	34	1	3	0	98	182	Avalon Park 2470	64-421	421	34.693877551
64	422		91	73	4	5	3	176	288	Faircrest Apartments	64-422	422	41.4772727273
64	423		65	38	2	4	1	110	169	Rideau Park Towers	64-423	423	34.5454545455
64	424		115	51	1	8	0	175	265	Frobisher Place Apartments	64-424	424	29.1428571429
64	425		56	29	2	6	1	94	200	Pleasant Park Place Apartments	64-425	425	30.8510638298
64	426		72	38	0	4	0	114	189	Pleasant Park Place South Apartments	64-426	426	33.3333333333
64	430		69	38	1	9	0	117	206	Canterbury Square Apartments 830	64-430	430	32.4786324786
64	431		69	38	0	9	0	116	201	Canterbury Square Apartments 850	64-431	431	32.7586206897
64	433		97	45	4	5	1	152	249	Lord Halifax Tower B	64-433	433	29.6052631579
64	434		83	73	0	1	2	159	359	Riverbank Apartments	64-434	434	45.9119496855
64	435		54	56	0	0	0	110	298	Ville d'Ottawa/City of Ottawa	64-435	435	50.9090909091
64	436		78	50	0	8	1	137	249	Playfair Tower Apartments	64-436	436	36.496350365
64	437		144	45	0	7	0	196	248	Vista on the Park	64-437	437	22.9591836735
64	438		127	34	0	8	2	171	251	Playfair Apartments	64-438	438	19.8830409357
64	439		116	52	1	8	0	177	274	Clementine Towers	64-439	439	29.3785310734
64	440		43	47	0	7	0	97	160	The Waterford	64-440	440	48.4536082474
64	444		77	21	1	2	0	101	140	Renaissance Apartments	64-444	444	20.7920792079
64	445		46	29	0	2	0	77	148	Heron Road Multi-Service Centre	64-445	445	37.6623376623
64	446		49	36	1	1	8	95	233	Delaware Apartments	64-446	446	37.8947368421
64	447		37	48	0	9	1	95	253	Delaware Apartments	64-447	447	50.5263157895
64	448		11	8	0	2	0	21	112	Cardinal Apartments	64-448	448	38.0952380952
64	449		23	26	0	2	0	51	156	Cardinal Apartments	64-449	449	50.9803921569
64	450		61	29	2	2	0	94	213	Cardinal Apartments	64-450	450	30.8510638298
64	451		86	73	0	6	1	166	304	The Richlin	64-451	451	43.9759036145
64	453		51	27	0	2	1	81	134	Fairlea Apartments	64-453	453	33.3333333333
64	454		38	45	0	1	0	84	180	Villa Vista Apartments	64-454	454	53.5714285714
64	455		49	36	0	0	0	85	170	Walkley Square Apartments	64-455	455	42.3529411765
64	456		61	34	0	6	0	101	225	The Oaks Apartments	64-456	456	33.6633663366
64	457		46	42	0	23	0	111	221	Heather Manor Apartments	64-457	457	37.8378378378
64	458		124	30	0	4	2	160	222	Denbury Apartments	64-458	458	18.75
64	459		35	38	0	1	0	74	169	Viscount Apartments	64-459	459	51.3513513514
64	460		49	59	0	2	1	111	193	Baron Apartments	64-460	460	53.1531531532
64	461		42	41	0	3	0	86	170	Viceroy Apartments	64-461	461	47.6744186047
64	462		82	57	1	1	0	141	286	Chancellor Apartments	64-462	462	40.4255319149
64	466		116	36	1	2	0	155	216	Strathmore Towers B	64-466	466	23.2258064516
64	467		116	26	0	5	0	147	199	Strathmore Towers A	64-467	467	17.6870748299
64	468		57	50	0	1	1	109	182	Saratoga Apartments	64-468	468	45.871559633
64	469		63	43	0	3	0	109	199	Ascot Apartments	64-469	469	39.4495412844
64	470		82	36	1	1	0	120	224	Woodbine Apartments	64-470	470	30
64	471		139	35	0	6	0	180	264	Atrium II	64-471	471	19.4444444444
64	472		115	43	2	2	0	162	277	Atrium I	64-472	472	26.5432098765
64	473		63	48	0	2	1	114	170	Royalton Place	64-473	473	42.1052631579
64	474		30	18	0	3	0	51	179	Hunt Club Riverside Community Centre	64-474	474	35.2941176471
64	477		197	29	1	3	0	230	307	Riverside Gate Apartments	64-477	477	12.6086956522
64	478		114	38	1	4	0	157	233	Lord Halifax Tower A	64-478	478	24.2038216561
64	479		42	46	0	3	0	91	251	The Oaks Apartments	64-479	479	50.5494505495
64	ADV001		1304	612	7	14	10	1947	0	Returning Office / Bureau du directeur du scrutin	#VALUE!	#VALUE!	31.4329738059
64	ADV002		668	313	4	21	2	1008	0	Greenboro Community Centre Communautaire	#VALUE!	#VALUE!	31.0515873016
64	ADV003		578	226	5	19	1	829	0	Hunt Club Riverside Community Centre	#VALUE!	#VALUE!	27.261761158
64	ADV004		801	311	6	20	0	1138	0	Canterbury Recreational Complex	#VALUE!	#VALUE!	27.3286467487
65	1		162	76	2	1	0	241	406	École élémentaire catholique La Vérendrye	65-001	1	31.5352697095
65	2		131	81	1	1	0	214	393	Thomas D'Arcy McGee Catholic School	65-002	2	37.8504672897
65	3		165	82	0	1	0	248	404	Robert Hopkins Public School	65-003	3	33.064516129
65	4		173	88	0	1	0	262	423	Robert Hopkins Public School	65-004	4	33.5877862595
65	5		136	68	1	2	0	207	330	École élémentaire catholique La Vérendrye	65-005	5	32.8502415459
65	6		184	57	0	5	0	246	428	École élémentaire catholique La Vérendrye	65-006	6	23.1707317073
65	7		93	81	0	3	0	177	402	Manor Park Public School	65-007	7	45.7627118644
65	8		174	79	1	3	0	257	379	Robert Hopkins Public School	65-008	8	30.7392996109
65	9		143	85	1	0	0	229	369	Robert Hopkins Public School	65-009	9	37.1179039301
65	10		172	57	1	2	2	234	393	École élémentaire catholique La Vérendrye	65-010	10	24.358974359
65	11		120	52	3	3	0	178	304	École élémentaire publique Séraphin-Marion	65-011	11	29.2134831461
65	12		136	34	0	1	0	171	347	Rockcliffe Park Public School	65-012	12	19.8830409357
65	13		140	90	0	1	2	233	428	Thomas D'Arcy McGee Catholic School	65-013	13	38.6266094421
65	14		143	82	1	2	0	228	371	Thomas D'Arcy McGee Catholic School	65-014	14	35.9649122807
65	15		94	38	0	2	0	134	219	École élémentaire publique Séraphin-Marion	65-015	15	28.3582089552
65	16		122	75	0	2	2	201	385	École élémentaire publique Séraphin-Marion	65-016	16	37.3134328358
65	17		92	56	0	4	0	152	311	École élémentaire publique Séraphin-Marion	65-017	17	36.8421052632
65	18		128	92	1	1	0	222	372	Manor Park Public School	65-018	18	41.4414414414
65	19		144	62	1	2	1	210	356	Manor Park Public School	65-019	19	29.5238095238
65	20		102	66	1	1	0	170	372	Manor Park Public School	65-020	20	38.8235294118
65	21		48	43	2	0	0	93	207	Manor Park Public School	65-021	21	46.2365591398
65	23		48	60	0	0	0	108	347	CFB Rockcliffe	65-023	23	55.5555555556
65	24		132	56	1	0	1	190	360	Le Phare Elementary School	65-024	24	29.4736842105
65	25		126	41	2	0	0	169	370	Le Phare Elementary School	65-025	25	24.2603550296
65	26		44	10	1	0	0	55	103	Le Phare Elementary School	65-026	26	18.1818181818
65	27		70	52	0	0	1	123	357	Le Phare Elementary School	65-027	27	42.2764227642
65	28		134	53	1	1	1	190	379	École élémentaire publique Séraphin-Marion	65-028	28	27.8947368421
65	29		114	41	0	3	0	158	353	Rockcliffe Park Public School	65-029	29	25.9493670886
65	30		102	54	0	1	0	157	306	Rockcliffe Park Public School	65-030	30	34.3949044586
65	31		145	72	0	0	0	217	365	Manor Park Public School	65-031	31	33.1797235023
65	32		87	48	2	8	0	145	419	Manor Park Public School	65-032	32	33.1034482759
65	33		52	32	0	1	0	85	198	CFB Rockcliffe	65-033	33	37.6470588235
65	34		44	25	0	0	1	70	243	CFB Rockcliffe	65-034	34	35.7142857143
65	035s		21	3	0	5	0	29	67	Manoir Marochel	#VALUE!	#VALUE!	10.3448275862
65	036s		33	12	2	8	0	55	238	Laurier Manor	#VALUE!	#VALUE!	21.8181818182
65	037s		49	16	0	1	1	67	108	Rothwell Heights Lodge	#VALUE!	#VALUE!	23.8805970149
65	38		145	54	0	1	0	200	347	Le Phare Elementary School	65-038	38	27
65	39		129	55	2	1	0	187	370	Le Phare Elementary School	65-039	39	29.4117647059
65	40		73	48	1	3	0	125	240	Centre Communautaire Richelieu-Vanier	65-040	40	38.4
65	41		37	28	0	2	2	69	235	CFB Rockcliffe	65-041	41	40.5797101449
65	42		71	42	2	2	0	117	262	Brittany Park Recreation Center	65-042	42	35.8974358974
65	43		75	35	0	2	1	113	280	CFB Rockcliffe	65-043	43	30.9734513274
65	043-1s		34	6	5	6	0	51	123	CSLD Montfort	#VALUE!	#VALUE!	11.7647058824
65	44		50	27	0	2	5	84	156	Coopérative d'habitation Desloges	65-044	44	32.1428571429
65	45		77	45	0	1	2	125	271	Collège catholique Samuel-Genest	65-045	45	36
65	46		90	45	0	3	0	138	415	Collège catholique Samuel-Genest	65-046	46	32.6086956522
65	47		55	33	0	3	0	91	263	Collège catholique Samuel-Genest	65-047	47	36.2637362637
65	48		44	43	1	1	0	89	242	Collège catholique Samuel-Genest	65-048	48	48.3146067416
65	49		110	43	0	0	0	153	309	St. Brigid Catholic School	65-049	49	28.1045751634
65	050s		44	3	1	1	1	50	78	Mont St-Joseph	#VALUE!	#VALUE!	6
65	51		69	57	0	1	1	128	260	St. Brigid Catholic School	65-051	51	44.53125
65	52		119	83	2	2	0	206	381	St. Brigid Catholic School	65-052	52	40.2912621359
65	53		85	55	0	0	0	140	288	St. Brigid Catholic School	65-053	53	39.2857142857
65	54		53	40	0	2	0	95	248	Centre Communautaire Richelieu-Vanier	65-054	54	42.1052631579
65	55		51	34	0	1	3	89	233	Centre Communautaire Richelieu-Vanier	65-055	55	38.202247191
65	56		32	32	0	2	0	66	185	Centre Communautaire Richelieu-Vanier	65-056	56	48.4848484848
65	057s		61	8	1	2	0	72	159	Centre d'accueil Champlain	#VALUE!	#VALUE!	11.1111111111
65	058s		2	6	0	0	0	8	23	Duford Residence	#VALUE!	#VALUE!	75
65	59		78	48	0	0	4	130	272	Centre Communautaire Richelieu-Vanier	65-059	59	36.9230769231
65	60		95	52	4	2	0	153	249	Église Notre-Dame-de-lourdes	65-060	60	33.9869281046
65	61		110	64	1	4	0	179	331	Église Notre-Dame-de-lourdes	65-061	61	35.7541899441
65	62		21	19	0	1	0	41	118	Queen Elizabeth Public School	65-062	62	46.3414634146
65	063s		113	21	3	7	0	144	179	Heritage Manor	#VALUE!	#VALUE!	14.5833333333
65	64		29	42	0	0	0	71	236	Queen Elizabeth Public School	65-064	64	59.1549295775
65	65		122	60	0	3	0	185	432	Collège catholique Samuel-Genest	65-065	65	32.4324324324
65	66		5	6	0	0	0	11	39	Carson Grove Elementary School	65-066	66	54.5454545455
65	67		86	68	0	2	0	156	311	Stanley Park Field House	65-067	67	43.5897435897
65	68		70	85	0	0	0	155	347	Stanley Park Field House	65-068	68	54.8387096774
65	69		85	66	1	1	2	155	318	Mackay United Church of Canada	65-069	69	42.5806451613
65	70		71	96	1	0	2	170	331	Mackay United Church of Canada	65-070	70	56.4705882353
65	71		56	57	0	0	2	115	286	Mackay United Church of Canada	65-071	71	49.5652173913
65	73		70	48	2	3	0	123	260	St. Brigid Catholic School	65-073	73	39.0243902439
65	74		64	84	0	0	1	149	277	Mackay United Church of Canada	65-074	74	56.3758389262
65	75		51	31	1	0	1	84	229	École élémentaire publique Le Trillium	65-075	75	36.9047619048
65	76		46	45	1	1	0	93	238	St. Brigid Catholic School	65-076	76	48.3870967742
65	77		20	47	0	1	0	68	186	École élémentaire publique Le Trillium	65-077	77	69.1176470588
65	78		57	31	0	2	0	90	265	École élémentaire publique Le Trillium	65-078	78	34.4444444444
65	79		39	25	0	3	0	67	211	Centre Communautaire Richelieu-Vanier	65-079	79	37.3134328358
65	080s		6	4	1	0	0	11	14	Residence Mon Plaisir	#VALUE!	#VALUE!	36.3636363636
65	81		55	33	1	1	0	90	228	École élémentaire publique Le Trillium	65-081	81	36.6666666667
65	82		50	31	0	2	0	83	227	Centre Communautaire Richelieu-Vanier	65-082	82	37.3493975904
65	83		81	40	2	2	0	125	267	Centre Communautaire Richelieu-Vanier	65-083	83	32
65	84		59	24	0	3	0	86	217	Église Notre-Dame-de-lourdes	65-084	84	27.9069767442
65	85		39	40	1	1	0	81	263	Église Notre-Dame-de-lourdes	65-085	85	49.3827160494
65	86		53	42	2	13	0	110	239	Centre Communautaire Richelieu-Vanier	65-086	86	38.1818181818
65	87		44	24	0	3	0	71	229	Église Notre-Dame-de-lourdes	65-087	87	33.8028169014
65	088s		63	7	0	16	2	88	114	Maison de la Sagesse	#VALUE!	#VALUE!	7.9545454545
65	89		155	56	1	6	0	218	390	St. Laurent Complex	65-089	89	25.6880733945
65	90		69	38	0	0	0	107	339	Queen Elizabeth Public School	65-090	90	35.5140186916
65	91		86	51	1	2	0	140	361	Queen Elizabeth Public School	65-091	91	36.4285714286
65	92		98	35	2	2	0	137	392	Our Lady of Mount Carmel School	65-092	92	25.5474452555
65	93		129	69	0	4	2	204	458	Collège catholique Samuel-Genest	65-093	93	33.8235294118
65	94		94	52	1	3	1	151	469	Carson Grove Elementary School	65-094	94	34.4370860927
65	95		28	26	0	1	0	55	100	Cyrville Community Centre	65-095	95	47.2727272727
65	096s		30	10	0	4	0	44	74	Governor Walk Retirement Home	#VALUE!	#VALUE!	22.7272727273
65	97		80	71	1	0	0	152	260	Stanley Park Field House	65-097	97	46.7105263158
65	098s		38	20	1	5	4	68	186	Gary G. Armstrong	#VALUE!	#VALUE!	29.4117647059
65	99		60	46	0	1	0	107	233	Mackay United Church of Canada	65-099	99	42.9906542056
65	100s		28	15	0	0	0	43	62	The Edinburgh	#VALUE!	#VALUE!	34.8837209302
65	101s		68	20	1	4	1	94	126	New Edinburgh Square	#VALUE!	#VALUE!	21.2765957447
65	102		54	41	2	1	0	98	212	École élémentaire publique Le Trillium	65-102	102	41.8367346939
65	103		48	38	0	0	0	86	178	Centre Pauline-Charron	65-103	103	44.1860465116
65	104		59	47	0	2	0	108	230	École élémentaire publique Le Trillium	65-104	104	43.5185185185
65	105		37	24	1	0	0	62	182	Centre Francophone de Vanier	65-105	105	38.7096774194
65	106		47	40	1	2	0	90	225	Centre Francophone de Vanier	65-106	106	44.4444444444
65	107		35	27	1	4	0	67	225	Centre Francophone de Vanier	65-107	107	40.2985074627
65	108		25	17	1	0	1	44	164	Centre Francophone de Vanier	65-108	108	38.6363636364
65	109		44	25	1	2	0	72	183	Centre Francophone de Vanier	65-109	109	34.7222222222
65	110s		20	9	2	1	0	32	51	Fatima Manor	#VALUE!	#VALUE!	28.125
65	111		38	27	0	2	0	67	197	Centre Francophone de Vanier	65-111	111	40.2985074627
65	112		37	24	4	0	0	65	166	Centre Francophone de Vanier	65-112	112	36.9230769231
65	113		32	27	1	5	0	65	212	Centre Pauline-Charron	65-113	113	41.5384615385
65	114		34	29	0	4	0	67	235	Église Notre-Dame-de-lourdes	65-114	114	43.2835820896
65	115		34	31	0	0	5	70	237	Centre Pauline-Charron	65-115	115	44.2857142857
65	116		58	45	2	11	0	116	288	Centre Pauline-Charron	65-116	116	38.7931034483
65	117		62	38	1	2	0	103	267	Centre Pauline-Charron	65-117	117	36.8932038835
65	118		49	20	5	3	0	77	271	St. Laurent Complex	65-118	118	25.974025974
65	119		79	40	0	5	0	124	278	St. Laurent Complex	65-119	119	32.2580645161
65	120		54	22	0	2	1	79	171	Our Lady of Mount Carmel School	65-120	120	27.8481012658
65	121		111	56	2	8	0	177	393	Our Lady of Mount Carmel School	65-121	121	31.6384180791
65	122		71	31	1	5	0	108	368	Our Lady of Mount Carmel School	65-122	122	28.7037037037
65	123		145	87	0	0	0	232	398	Carson Grove Elementary School	65-123	123	37.5
65	124		117	62	0	5	0	184	365	Carson Grove Elementary School	65-124	124	33.6956521739
65	125		194	63	0	5	0	262	402	Carson Grove Elementary School	65-125	125	24.0458015267
65	126		122	63	0	1	0	186	373	Carson Grove Elementary School	65-126	126	33.8709677419
65	127s		26	9	0	7	0	42	54	Camilla Gardens	#VALUE!	#VALUE!	21.4285714286
65	128		111	74	3	1	0	189	427	Centre Communautaire Routhier	65-128	128	39.1534391534
65	129		58	62	1	2	1	124	275	Centre Communautaire Routhier	65-129	129	50
65	130		69	71	1	1	0	142	302	Centre Communautaire Routhier	65-130	130	50
65	131		64	77	1	1	0	143	286	Patro d'Ottawa	65-131	131	53.8461538462
65	132		81	60	0	1	0	142	286	Patro d'Ottawa	65-132	132	42.2535211268
65	133		63	66	0	1	0	130	279	Patro d'Ottawa	65-133	133	50.7692307692
65	134		56	48	2	4	0	110	220	Patro d'Ottawa	65-134	134	43.6363636364
65	135		89	48	0	1	0	138	302	Patro d'Ottawa	65-135	135	34.7826086957
65	136		52	60	0	2	0	114	274	Centre Pauline-Charron	65-136	136	52.6315789474
65	137		55	33	0	3	0	91	240	Centre Pauline-Charron	65-137	137	36.2637362637
65	138		44	31	1	2	1	79	216	Centre Pauline-Charron	65-138	138	39.2405063291
65	139		25	28	0	0	0	53	209	Centre Pauline-Charron	65-139	139	52.8301886792
65	140		25	15	1	0	0	41	169	Centre Pauline-Charron	65-140	140	36.5853658537
65	141		45	28	0	1	0	74	221	Robert E. Wilson Public School	65-141	141	37.8378378378
65	142		31	27	1	2	0	61	188	Robert E. Wilson Public School	65-142	142	44.262295082
65	143		64	25	0	4	0	93	319	Robert E. Wilson Public School	65-143	143	26.8817204301
65	144		71	36	2	8	0	117	295	Robert E. Wilson Public School	65-144	144	30.7692307692
65	145		52	36	2	5	0	95	252	Robert E. Wilson Public School	65-145	145	37.8947368421
65	146		75	33	1	1	0	110	390	Our Lady of Mount Carmel School	65-146	146	30
65	147		106	98	1	7	0	212	609	Knights of Columbus	65-147	147	46.2264150943
65	148		122	64	0	2	1	189	372	Carson Grove Elementary School	65-148	148	33.8624338624
65	149s		34	8	2	4	0	48	59	Ogilvie Villa	#VALUE!	#VALUE!	16.6666666667
65	150		49	27	1	1	0	78	206	Cyrville Community Centre	65-150	150	34.6153846154
65	151		71	40	0	1	0	112	264	Cyrville Community Centre	65-151	151	35.7142857143
65	152		86	58	1	0	5	150	369	John Paul II Catholic Secondary School	65-152	152	38.6666666667
65	153		48	36	0	0	0	84	172	Centre de service Guigues	65-153	153	42.8571428571
65	154s		94	11	2	5	0	112	126	Les Soeurs de la Charité	#VALUE!	#VALUE!	9.8214285714
65	155s		29	10	2	0	5	46	137	Villa Marguerite	#VALUE!	#VALUE!	21.7391304348
65	156		60	73	3	1	2	139	287	Centre de service Guigues	65-156	156	52.5179856115
65	157		45	53	0	3	2	103	195	Centre Communautaire Routhier	65-157	157	51.4563106796
65	158s		19	4	0	3	0	26	38	Manoir Belanger	#VALUE!	#VALUE!	15.3846153846
65	159		57	77	0	5	0	139	302	Centre Communautaire Routhier	65-159	159	55.3956834532
65	160		55	80	1	0	0	136	268	Centre Communautaire Routhier	65-160	160	58.8235294118
65	161		18	33	1	2	4	58	149	Centre Communautaire Routhier	65-161	161	56.8965517241
65	162		36	65	0	2	1	104	348	Centre de service Guigues	65-162	162	62.5
65	163		71	49	0	1	2	123	269	Centre Communautaire Routhier	65-163	163	39.837398374
65	164		35	42	0	1	0	78	241	Centre de service Guigues	65-164	164	53.8461538462
65	165		33	34	1	0	0	68	224	Centre de service Guigues	65-165	165	50
65	166		37	40	1	1	0	79	311	Centre de service Guigues	65-166	166	50.6329113924
65	167		28	38	0	1	2	69	245	Centre de service Guigues	65-167	167	55.0724637681
65	168		26	24	0	0	1	51	207	York Street Public School	65-168	168	47.0588235294
65	169s		67	14	3	7	1	92	136	Jardins Rideau Gardens	#VALUE!	#VALUE!	15.2173913043
65	170		36	44	0	0	0	80	201	Patro d'Ottawa	65-170	170	55
65	171		42	62	0	0	0	104	246	Patro d'Ottawa	65-171	171	59.6153846154
65	172		67	67	0	2	0	136	268	Patro d'Ottawa	65-172	172	49.2647058824
65	173		43	77	0	0	1	121	266	Patro d'Ottawa	65-173	173	63.6363636364
65	174		42	55	0	1	0	98	267	Patro d'Ottawa	65-174	174	56.1224489796
65	175s		46	17	0	6	1	70	110	Rideau Place on-the-River	#VALUE!	#VALUE!	24.2857142857
65	176		47	52	0	0	0	99	279	Centre Pauline-Charron	65-176	176	52.5252525253
65	177s		46	22	0	6	2	76	127	Edgewood Care Centre	#VALUE!	#VALUE!	28.9473684211
65	178		23	14	0	1	0	38	154	Centre Pauline-Charron	65-178	178	36.8421052632
65	179		66	24	0	6	1	97	290	St. Mary's Home	65-179	179	24.7422680412
65	180		38	20	0	1	0	59	214	St. Mary's Home	65-180	180	33.8983050847
65	181		58	36	1	1	0	96	289	St. Mary's Home	65-181	181	37.5
65	182		93	52	0	8	0	153	379	Robert E. Wilson Public School	65-182	182	33.9869281046
65	183		97	38	4	7	5	151	385	Queen Mary Street Public School	65-183	183	25.1655629139
65	184		89	51	1	15	2	158	364	Queen Mary Street Public School	65-184	184	32.2784810127
65	185		122	45	1	9	0	177	411	Cyrville Community Centre	65-185	185	25.4237288136
65	186		85	68	0	5	0	158	351	Cyrville Community Centre	65-186	186	43.0379746835
65	187		107	41	1	2	0	151	294	John Paul II Catholic Secondary School	65-187	187	27.1523178808
65	188		105	33	2	2	0	142	372	John Paul II Catholic Secondary School	65-188	188	23.2394366197
65	189		56	46	0	2	1	105	286	Centre Communautaire Routhier	65-189	189	43.8095238095
65	190		37	44	0	1	0	82	213	Centre de service Guigues	65-190	190	53.6585365854
65	191s		21	2	0	2	0	25	39	Manoir Gallien	#VALUE!	#VALUE!	8
65	192		38	38	0	1	1	78	187	Centre de service Guigues	65-192	192	48.7179487179
65	193		82	75	0	1	1	159	413	Centre de service Guigues	65-193	193	47.1698113208
65	194		30	41	0	0	0	71	199	Centre de service Guigues	65-194	194	57.7464788732
65	195		60	95	0	1	0	156	211	Église Sacré-coeur	65-195	195	60.8974358974
65	196		50	74	0	0	1	125	164	Église Sacré-coeur	65-196	196	59.2
65	197		34	36	1	3	15	89	170	York Street Public School	65-197	197	40.4494382022
65	198		40	74	0	0	1	115	350	York Street Public School	65-198	198	64.347826087
65	199		32	53	0	1	0	86	203	York Street Public School	65-199	199	61.6279069767
65	200		29	33	0	1	0	63	206	York Street Public School	65-200	200	52.380952381
65	201s		25	8	0	0	0	33	42	Sandy Hill Retirement Residence	#VALUE!	#VALUE!	24.2424242424
65	202		33	38	1	0	0	72	217	York Street Public School	65-202	202	52.7777777778
65	203		49	60	1	0	0	110	227	École élémentaire publique Francojeunesse	65-203	203	54.5454545455
65	204		49	39	1	0	1	90	155	École élémentaire publique Francojeunesse	65-204	204	43.3333333333
65	205		56	45	1	1	0	103	263	Patro d'Ottawa	65-205	205	43.6893203883
65	206		47	62	0	1	1	111	251	École élémentaire publique Francojeunesse	65-206	206	55.8558558559
65	207		48	43	0	3	3	97	267	Centre Pauline-Charron	65-207	207	44.3298969072
65	208		84	79	0	2	3	168	336	Éducation permanente	65-208	208	47.0238095238
65	209		68	43	0	0	0	111	272	Éducation permanente	65-209	209	38.7387387387
65	210		92	33	4	4	0	133	311	Overbrook Community Centre	65-210	210	24.8120300752
65	211		91	67	0	4	3	165	371	Overbrook Community Centre	65-211	211	40.6060606061
